0.072642,2.8189,0.083702,0.08233,0.073853,0.88233,4.7452
0.37421,9.6802,0.024058,0.4191,0.021481,0.89289,4.454
0.083842,1.475,0.14397,0.092443,0.13057,0.90696,4.3292
0.11428,1.9123,0.11938,0.12521,0.10895,0.91269,4.2434
1.047,18.617,0.012915,1.1466,0.011793,0.91311,4.1388
0.083193,1.3728,0.17022,0.091402,0.15493,0.91018,4.2675
0.10142,1.8838,0.13547,0.1122,0.12245,0.90393,4.1905
0.09826,1.6411,0.16237,0.10802,0.1477,0.90966,4.0222
0.082247,1.4861,0.17609,0.091418,0.15843,0.89967,4.0426
0.079164,1.4565,0.17242,0.088204,0.15474,0.89751,4.084
0.086833,1.2865,0.18787,0.095952,0.17001,0.90496,3.9543
0.076786,1.2784,0.18422,0.085553,0.16534,0.89752,4.0402
0.055202,0.86694,0.26869,0.061971,0.23935,0.89078,4.0267
0.075764,1.2159,0.18763,0.085611,0.16605,0.88498,3.9952
0.092062,1.2568,0.19006,0.10371,0.16871,0.88765,3.8061
0.084647,1.0122,0.23209,0.09501,0.20678,0.89093,3.7805
0.037164,0.32096,0.77959,0.040904,0.70831,0.90857,3.7889
0.037575,0.32725,0.79313,0.041254,0.72241,0.91083,3.7361
0.038576,0.29904,0.86595,0.042123,0.79302,0.91578,3.7322
0.050865,0.50096,0.48338,0.056616,0.43427,0.89842,3.7152
0.076183,0.7623,0.31207,0.084905,0.28001,0.89726,3.6161
0.10278,1.0706,0.21524,0.11529,0.19188,0.89147,3.5265
0.08663,0.8947,0.24319,0.098256,0.21441,0.88167,3.6442
0.083691,0.84674,0.26613,0.094832,0.23487,0.88253,3.6132
0.042902,0.36481,0.67335,0.048011,0.6017,0.89359,3.5307
0.040403,0.34013,0.72628,0.045396,0.64639,0.89001,3.5661
0.040327,0.34497,0.72788,0.04522,0.64912,0.89179,3.6417
0.042621,0.35382,0.71154,0.047685,0.63597,0.8938,3.5632
0.040738,0.31769,0.85467,0.045355,0.76768,0.89821,3.5448
0.040055,0.28497,0.9694,0.044315,0.8762,0.90386,3.5987
0.038701,0.25324,1.1966,0.042338,1.0938,0.91409,3.7184
0.041229,0.24324,1.3437,0.04464,1.241,0.9236,3.794
0.041833,0.24352,1.4099,0.045045,1.3094,0.92869,3.8251
0.041917,0.24399,1.4087,0.045085,1.3098,0.92974,3.8794
0.040057,0.24183,1.3503,0.043656,1.2389,0.91755,3.8175
0.041748,0.23958,1.3176,0.045417,1.2111,0.91921,3.8209
0.03841,0.2442,1.294,0.042582,1.1672,0.90202,3.7189
0.039848,0.24847,1.3213,0.043953,1.1979,0.90661,3.7229
0.040209,0.24543,1.3726,0.04476,1.233,0.89833,3.6827
0.041099,0.24561,1.4663,0.045695,1.3189,0.89942,3.7261
0.040109,0.24292,1.5269,0.044744,1.3687,0.89641,3.7015
0.042391,0.24099,1.5184,0.046736,1.3772,0.90703,3.7337
0.042773,0.23757,1.5357,0.047138,1.3935,0.9074,3.7332
0.041771,0.23305,1.4947,0.046228,1.3506,0.9036,3.7402
0.044226,0.23846,1.4707,0.04825,1.3481,0.91661,3.7721
0.04233,0.23948,1.4472,0.046852,1.3075,0.90347,3.7686
0.044198,0.22693,1.5007,0.048913,1.356,0.9036,3.8905
0.013099,0.12636,9.1844,0.014609,8.235,0.89663,5.4964
0.043659,0.21979,1.5335,0.048307,1.386,0.90378,3.9254
0.042253,0.21198,1.5077,0.047081,1.3531,0.89746,3.8985
0.013623,0.10012,9.218,0.015046,8.3462,0.90543,5.4994
0.044263,0.21245,1.5643,0.048947,1.4146,0.9043,3.8541
0.045714,0.21466,1.5566,0.050226,1.4168,0.91017,3.8073
0.020913,0.15474,4.7219,0.023169,4.2621,0.90263,5.2113
0.045811,0.21411,1.6149,0.050976,1.4513,0.89868,3.8066
0.022739,0.1686,4.8108,0.025269,4.3291,0.89988,5.1815
0.04929,0.22545,1.633,0.054317,1.4819,0.90745,3.8106
0.05004,0.22503,1.6328,0.055082,1.4833,0.90846,3.8244
0.053164,0.2364,1.6383,0.057791,1.5071,0.91994,3.8283
