4.12,0.24783
4.16,0.33389
4.2,0.014933
4.24,0.34329
4.28,0.2821
4.32,0.011903
4.36,0.20038
4.4,0.18366
4.44,0.16801
4.48,0.21399
4.52,0.26492
4.56,0.020524
4.6,0.43658
4.64,0.50304
4.68,0.51735
4.72,0.50375
4.76,0.46858
4.8,0.40512
4.84,0.79522
4.88,5.5962
4.92,1.0092
4.96,0.020684
5,0.096868
5.04,0.21734
5.08,0.35468
5.12,0.039154
5.16,0.21261
5.2,0.16486
5.24,0.11918
5.28,0.072791
5.32,0.061312
5.36,0.07299
5.4,0.084155
5.44,0.10996
5.48,0.10203
5.52,0.10942
5.56,0.11147
5.6,0.10502
5.64,0.080341
5.68,0.094052
5.72,0.10979
5.76,0.099046
5.8,0.039506
5.84,0.024404
5.88,0.021151
5.92,0.030029
5.96,0.026897
6,0.79734
6.04,4.8025
6.08,0.012645
6.12,0.0076307
6.16,0.10018
6.2,0.033371
6.24,0.01302
6.28,0.031006
6.32,0.024042
6.36,0.013965
6.4,0.017254
6.44,0.046097
6.48,0.069724
6.52,0.10184
6.56,0.10444
6.6,0.12959
6.64,0.12644
6.68,0.11017
6.72,0.074278
6.76,0.062806
6.8,0.061203
6.84,0.042668
6.88,0.079453
6.92,0.088883
6.96,0.09193
7,0.034358
7.04,0.035832
7.08,0.029219
7.12,0.043525
7.16,0.094627
7.2,0.12691
7.24,0.14651
7.28,0.15397
7.32,0.11582
7.36,0.089421
7.4,0.039161
7.44,0.068544
7.48,0.085943
7.52,0.11999
7.56,0.16375
7.6,0.21922
7.64,0.23681
7.68,0.28212
7.72,0.3243
7.76,0.34434
7.8,0.31848
7.84,0.24083
7.88,0.20586
7.92,0.048071
7.96,0.02637
8,0.019395
8.04,0.036382
8.08,0.011344
8.12,0.040034
8.16,0.30659
8.2,1.6071
8.24,0.023608
8.28,1.9146
8.32,1.1245
8.36,1.8013
8.4,2.8198
8.44,9.6875
8.48,1.4774
8.52,1.9158
8.56,18.646
8.6,1.3753
8.64,1.8866
8.68,1.644
8.72,1.4883
8.76,1.4586
8.8,1.2894
8.84,1.2808
8.88,0.8687
8.92,1.2182
8.96,1.2602
9,1.0157
9.04,0.3231
9.08,0.3294
9.12,0.30152
9.16,0.50354
9.2,0.76609
9.24,1.0755
9.28,0.89889
9.32,0.85087
9.36,0.36732
9.4,0.34252
9.44,0.34732
9.48,0.35638
9.52,0.32029
9.56,0.28777
9.6,0.25618
9.64,0.24671
9.68,0.24708
9.72,0.24757
9.76,0.24512
9.8,0.24319
9.84,0.24721
9.88,0.25165
9.92,0.2487
9.96,0.24903
10,0.24621
10.04,0.24469
10.08,0.24139
10.12,0.23676
10.16,0.24253
10.2,0.24319
10.24,0.23119
10.28,0.12703
10.32,0.22408
10.36,0.21615
10.4,0.10104
10.44,0.21701
10.48,0.21947
10.52,0.15614
10.56,0.21895
10.6,0.17013
10.64,0.23078
10.68,0.23053
10.72,0.2423
10.76,0.24224
10.8,0.24529
10.84,0.2411
10.88,0.24379
10.92,0.23886
10.96,0.239
11,0.2343
11.04,0.23128
11.08,0.23989
11.12,0.2386
11.16,0.24072
11.2,0.24039
11.24,0.24625
11.28,0.23738
11.32,0.23217
11.36,0.22999
11.4,0.24169
11.44,0.23819
11.48,0.23629
11.52,0.23423
11.56,0.081077
11.6,0.22844
11.64,0.23107
11.68,0.23183
11.72,0.23111
11.76,0.21747
11.8,0.24306
11.84,0.24173
11.88,0.24192
11.92,0.2488
11.96,0.24273
12,0.24199
12.04,0.23252
12.08,0.23219
12.12,0.21888
12.16,0.21368
12.2,0.20638
12.24,0.21183
12.28,0.21423
12.32,0.22865
12.36,0.23239
12.4,0.23948
12.44,0.2391
12.48,0.23769
12.52,0.22425
12.56,0.21485
12.6,0.20167
12.64,0.19667
12.68,0.18795
12.72,0.19342
12.76,0.20343
12.8,0.21072
12.84,0.21115
12.88,0.21296
12.92,0.21516
12.96,0.21115
13,0.20766
13.04,0.21674
13.08,0.218
13.12,0.21913
13.16,0.21971
13.2,0.22985
13.24,0.20555
13.28,0.2281
13.32,0.22493
13.36,0.21358
13.4,0.22202
13.44,0.20007
13.48,0.22198
13.52,0.22881
13.56,0.22343
13.6,0.22202
13.64,0.22047
13.68,0.21896
13.72,0.21685
13.76,0.21939
13.8,0.22657
13.84,0.19622
13.88,0.1718
13.92,0.186
13.96,0.17616
14,0.20057
14.04,0.18905
14.08,0.21046
14.12,0.21058
14.16,0.21435
14.2,0.21455
14.24,0.21877
14.28,0.18528
14.32,0.18672
14.36,0.18564
14.4,0.21724
14.44,0.21427
14.48,0.18453
14.52,0.18221
14.56,0.22095
14.6,0.18223
14.64,0.21819
14.68,0.19913
14.72,0.18779
14.76,0.2037
14.8,0.20946
14.84,0.20276
14.88,0.20272
14.92,0.20894
14.96,0.20936
15,0.20444
15.04,0.20558
15.08,0.2004
15.12,0.20134
15.16,0.2042
15.2,0.19609
15.24,0.19806
15.28,0.19708
15.32,0.18978
15.36,0.19036
15.4,0.19607
15.44,0.20151
15.48,0.20164
15.52,0.20851
15.56,0.20756
15.6,0.2115
15.64,0.20654
15.68,0.21039
15.72,0.16408
15.76,0.20511
15.8,0.19571
15.84,0.19078
15.88,0.18377
15.92,0.17694
15.96,0.17622
16,0.17691
16.04,0.18668
16.08,0.18058
16.12,0.18807
16.16,0.18928
16.2,0.18683
16.24,0.17946
16.28,0.17891
16.32,0.17525
16.36,0.17375
16.4,0.17155
16.44,0.16857
16.48,0.15494
16.52,0.15185
16.56,0.14961
16.6,0.1508
16.64,0.12477
16.68,0.14082
16.72,0.1327
16.76,0.068622
16.8,0.043021
16.84,0.085186
16.88,0.041698
16.92,0.044366
16.96,0.089412
17,0.10794
17.04,0.12357
17.08,0.14477
17.12,0.14967
17.16,0.14185
17.2,0.12781
17.24,0.11734
17.28,0.11176
17.32,0.10493
17.36,0.10605
17.4,0.11335
17.44,0.11726
17.48,0.12449
17.52,0.1234
17.56,0.11946
17.6,0.11085
17.64,0.10444
17.68,0.090082
17.72,0.080601
17.76,0.086614
17.8,0.092899
17.84,0.086384
17.88,0.082191
17.92,0.063352
17.96,0.047249
18,0.039669
18.04,0.038772
18.08,0.038486
18.12,0.040226
18.16,0.045691
18.2,0.049025
18.24,0.047902
18.28,0.04009
18.32,0.039789
18.36,0.04739
18.4,0.061101
18.44,0.084298
18.48,0.091439
18.52,0.087069
18.56,0.094581
18.6,0.095663
18.64,0.08544
18.68,0.090141
18.72,0.10573
18.76,0.10749
18.8,0.11345
18.84,0.12205
18.88,0.1293
18.92,0.1211
18.96,0.12154
19,0.12301
19.04,0.13192
19.08,0.12522
19.12,0.14305
19.16,0.14308
19.2,0.14149
19.24,0.13272
19.28,0.12904
19.32,0.13502
19.36,0.1367
19.4,0.14771
19.44,0.15002
19.48,0.15618
19.52,0.15223
19.56,0.15314
19.6,0.15152
19.64,0.14945
19.68,0.14714
19.72,0.14551
19.76,0.14615
19.8,0.14541
19.84,0.14628
19.88,0.14663
19.92,0.14663
19.96,0.14602
