-0.093828,-0.052672,0,0.051728,0.10213,0.15254,0.20955,0.25203,0.27469,0.28885,0.29168,0.28601,0.28035,0.29168,0.31433,0.34831,0.39646,0.45215,0.5052,0.55296,0.59789
-0.090807,-0.055315,0,0.051728,0.10213,0.15386,0.20955,0.2577,0.28318,0.30017,0.303,0.29734,0.29168,0.303,0.32283,0.35115,0.39929,0.4563,0.5052,0.5556,0.60054
-0.087975,-0.04833,0,0.051728,0.10346,0.15386,0.20955,0.25921,0.28752,0.30452,0.31018,0.30452,0.29885,0.31018,0.32717,0.35549,0.39797,0.45215,0.50237,0.55277,0.60054
-0.086747,-0.052574,0,0.05201,0.10496,0.15284,0.20748,0.26531,0.3038,0.32915,0.34398,0.34567,0.34736,0.35957,0.38229,0.41289,0.45401,0.51109,0.56479,0.61436,0.65623
-0.088346,-0.053166,0,0.049411,0.1004,0.14962,0.20416,0.26069,0.30279,0.32947,0.34587,0.352,0.35813,0.36939,0.39094,0.42276,0.46485,0.5196,0.57593,0.62692,0.66823
-0.092849,-0.05599,0,0.055639,0.10601,0.15446,0.20869,0.26573,0.30944,0.33594,0.35753,0.36683,0.37613,0.39035,0.41685,0.44827,0.49198,0.54902,0.60325,0.6517,0.69382
-0.086551,-0.054757,0,0.055287,0.10457,0.15173,0.20525,0.26283,0.30841,0.3425,0.3674,0.38083,0.39425,0.41227,0.43947,0.47356,0.51684,0.57195,0.62759,0.67916,0.72209
-0.07955,-0.050823,0,0.057452,0.10828,0.15247,0.2055,0.26296,0.31157,0.34913,0.37565,0.39333,0.4088,0.42868,0.4552,0.48835,0.53475,0.5922,0.64744,0.69606,0.73583
-0.087788,-0.051401,0,0.055287,0.10545,0.15102,0.20348,0.26054,0.31194,0.35062,0.37871,0.40043,0.41792,0.43753,0.46773,0.50005,0.5451,0.59844,0.6532,0.70336,0.73993
-0.078881,-0.04992,0,0.051254,0.1046,0.14557,0.19396,0.24979,0.30352,0.34639,0.37974,0.40736,0.43118,0.45309,0.48262,0.51787,0.56074,0.61505,0.6684,0.71927,0.75337
-0.072664,-0.045986,0,0.055639,0.10917,0.15288,0.19904,0.25503,0.31067,0.35332,0.38631,0.41545,0.43686,0.46214,0.48934,0.52427,0.56499,0.61923,0.67083,0.72436,0.76122
