0.033333,0.04345
0.066667,0.047979
0.1,0.04449
0.13333,0.052633
0.16667,0.051705
0.2,0.055066
0.23333,0.073333
0.26667,0.072852
0.3,0.062541
0.33333,0.062917
0.36667,0.069971
0.4,0.072979
0.43333,0.11093
0.46667,0.10204
0.5,0.092703
0.53333,0.088816
0.56667,0.073284
0.6,0.075775
0.63333,0.094644
0.66667,0.086207
0.7,0.081285
0.73333,0.075746
0.76667,0.080913
0.8,0.082394
0.83333,0.069622
0.86667,0.0635
0.9,0.071894
0.93333,0.063879
0.96667,0.062166
1,0.064415
1.0333,0.056998
1.0667,0.061508
1.1,0.038762
1.1333,0.031911
1.1667,0.023997
1.2,0.031854
1.2333,0.027049
1.2667,0.024938
1.3,0.022332
1.3333,0.018891
1.3667,0.011089
1.4,0.015408
1.4333,0.011048
1.4667,0.014906
1.5,0.015763
1.5333,0.019511
1.5667,0.022627
1.6,0.019099
1.6333,0.022952
1.6667,0.024868
1.7,0.025424
1.7333,0.023117
1.7667,0.030919
1.8,0.033322
1.8333,0.036043
1.8667,0.037081
1.9,0.037189
1.9333,0.03296
1.9667,0.02114
2,0.023448
2.0333,0.021739
2.0667,0.023618
2.1,0.018788
2.1333,0.021272
2.1667,0.020025
2.2,0.015923
2.2333,0.010076
2.2667,0.019326
2.3,0.020164
2.3333,0.017667
2.3667,0.017168
2.4,0.015787
2.4333,0.010949
2.4667,0.018263
2.5,0.022081
2.5333,0.023312
2.5667,0.029754
2.6,0.030901
2.6333,0.030698
2.6667,0.032571
2.7,0.022357
2.7333,0.039421
2.7667,0.043389
2.8,0.046739
2.8333,0.060127
2.8667,0.062562
2.9,0.062785
2.9333,0.069409
2.9667,0.082943
3,0.075667
3.0333,0.07841
3.0667,0.073896
3.1,0.069977
3.1333,0.084869
3.1667,0.091297
3.2,1.3331
3.2333,0.093947
3.2667,0.10465
3.3,0.10352
3.3333,0.10423
3.3667,0.10107
3.4,0.098749
3.4333,0.090151
3.4667,0.087384
3.5,0.096073
3.5333,0.089198
3.5667,0.090548
3.6,0.10107
3.6333,0.10459
3.6667,0.10755
3.7,0.11766
3.7333,0.123
3.7667,0.12757
3.8,0.12217
3.8333,0.12441
3.8667,0.10391
3.9,0.087287
3.9333,0.082119
3.9667,0.07153
4,0.065618
4.0333,0.05957
4.0667,0.050992
4.1,0.03949
4.1333,0.049231
4.1667,0.032504
4.2,0.025185
