0.033333,0.62625
0.066667,0.62859
0.1,0.6271
0.13333,0.63009
0.16667,0.63027
0.2,0.6306
0.23333,0.62502
0.26667,0.6275
0.3,0.62983
0.33333,0.62354
0.36667,0.62482
0.4,0.62325
0.43333,0.60373
0.46667,0.59983
0.5,0.61046
0.53333,0.60598
0.56667,0.60915
0.6,0.60397
0.63333,0.60965
0.66667,0.61137
0.7,0.6124
0.73333,0.61481
0.76667,0.6132
0.8,0.61738
0.83333,0.61865
0.86667,0.622
0.9,0.61922
0.93333,0.62255
0.96667,0.62837
1,0.62786
1.0333,0.63047
1.0667,0.63348
1.1,0.63574
1.1333,0.63323
1.1667,0.6409
1.2,0.64073
1.2333,0.6454
1.2667,0.65061
1.3,0.65109
1.3333,0.65123
1.3667,0.65359
1.4,0.63922
1.4333,0.65597
1.4667,0.6634
1.5,0.66064
1.5333,0.66447
1.5667,0.67165
1.6,0.6651
1.6333,0.67246
1.6667,0.65884
1.7,0.66356
1.7333,0.66304
1.7667,0.66604
1.8,0.58519
1.8333,0.60342
1.8667,0.60455
1.9,0.60637
1.9333,0.5927
1.9667,0.59831
2,0.6015
2.0333,0.60311
2.0667,0.6055
2.1,0.60358
2.1333,0.60666
2.1667,0.60591
2.2,0.59616
2.2333,0.59647
2.2667,0.59657
2.3,0.59493
2.3333,0.5992
2.3667,0.59518
2.4,0.59597
2.4333,0.60109
2.4667,0.59101
2.5,0.58853
2.5333,0.58894
2.5667,0.59893
2.6,0.59766
2.6333,0.58824
2.6667,0.5957
2.7,0.59409
2.7333,0.57527
2.7667,0.5764
2.8,0.57179
2.8333,0.57091
2.8667,0.58245
2.9,0.57059
2.9333,0.57511
2.9667,0.57435
3,0.57748
3.0333,0.57491
3.0667,0.57638
3.1,0.5776
3.1333,0.57693
3.1667,0.57869
3.2,41.732
3.2333,0.57549
3.2667,0.57569
3.3,0.57986
3.3333,0.58067
3.3667,0.57937
3.4,0.582
3.4333,0.58521
3.4667,0.58299
3.5,0.58053
3.5333,0.58831
3.5667,0.5845
3.6,0.58304
3.6333,0.58782
3.6667,0.58537
3.7,0.58384
3.7333,0.58635
3.7667,0.58105
3.8,0.58454
3.8333,0.58887
3.8667,0.58976
3.9,0.59251
3.9333,0.59565
3.9667,0.59974
4,0.59909
4.0333,0.6012
4.0667,0.60219
4.1,0.60305
4.1333,0.60337
4.1667,0.60597
4.2,0.60177
4.2333,0.60135
4.2667,0.59983
4.3,0.59659
4.3333,0.59656
4.3667,0.59469
4.4,0.5947
4.4333,0.59398
4.4667,0.59325
