0.033333,0.09977
0.066667,0.097793
0.1,0.0968
0.13333,0.095148
0.16667,0.094172
0.2,0.093303
0.23333,0.090751
0.26667,0.089608
0.3,0.089842
0.33333,0.088823
0.36667,0.087326
0.4,0.086072
0.43333,0.085647
0.46667,0.08475
0.5,0.084068
0.53333,0.084684
0.56667,0.084679
0.6,0.082502
0.63333,0.08345
0.66667,0.082573
0.7,0.082459
0.73333,0.084428
0.76667,0.083363
0.8,0.084097
0.83333,0.08388
0.86667,0.083971
0.9,0.085192
0.93333,0.085561
0.96667,0.085163
1,0.084649
1.0333,0.086056
1.0667,0.086115
1.1,0.083953
1.1333,0.084648
1.1667,0.086229
1.2,0.086108
1.2333,0.085728
1.2667,0.084003
1.3,0.08507
1.3333,0.084657
1.3667,0.08608
1.4,0.083787
1.4333,0.08446
1.4667,0.084141
1.5,0.08358
1.5333,0.082665
1.5667,0.082521
1.6,0.082632
1.6333,0.082419
1.6667,0.082263
1.7,0.082138
1.7333,0.08248
1.7667,0.081568
1.8,0.072932
1.8333,0.073667
1.8667,0.072787
1.9,0.071867
1.9333,0.072077
1.9667,0.071719
2,0.071134
2.0333,0.071772
2.0667,0.070799
2.1,0.070895
2.1333,0.071138
2.1667,0.069388
2.2,0.067465
2.2333,0.06816
2.2667,0.06671
2.3,0.065936
2.3333,0.066278
2.3667,0.066124
2.4,0.065094
2.4333,0.064713
2.4667,0.066385
2.5,0.064927
2.5333,0.063321
2.5667,0.063527
2.6,0.063684
2.6333,0.063129
2.6667,0.061855
2.7,0.06114
2.7333,0.060332
2.7667,0.059747
2.8,0.058508
2.8333,0.058785
2.8667,0.057955
2.9,0.058547
2.9333,0.059761
2.9667,0.058173
3,0.059003
3.0333,0.059742
3.0667,0.059748
3.1,0.060318
3.1333,0.060769
3.1667,0.060849
3.2,0.0075435
3.2333,0.060616
3.2667,0.062511
3.3,0.062671
3.3333,0.062302
3.3667,0.063201
3.4,0.063562
3.4333,0.063394
3.4667,0.064381
3.5,0.064495
3.5333,0.0669
3.5667,0.066162
3.6,0.067186
3.6333,0.067829
3.6667,0.068995
3.7,0.069746
3.7333,0.070393
3.7667,0.070062
3.8,0.071527
3.8333,0.072393
3.8667,0.072951
3.9,0.07266
3.9333,0.073169
3.9667,0.073867
4,0.072861
4.0333,0.071942
4.0667,0.071038
4.1,0.070518
4.1333,0.067684
4.1667,0.069371
4.2,0.069519
4.2333,0.068529
4.2667,0.068386
4.3,0.066278
